TerminalID;ProjectID;ComboID;Country;Region;Wiki;TerminalName;UnitName;OtherEnglishNames;Owner;Parent;Status;StartYear1;StartYear2;StartYear3;StopYear;Import/Export;Capacity;CapacityUnits;CapacityInMtpa;Location;Prefecture/District;State/Province;Latitude;Longitude;Accuracy;Floating;FID;FIDYear;OtherLanguageName;PowerPlantsSupplied;OtherLanguageWikiPage
T0551;0;T055100;United Kingdom;Europe;https://www.gem.wiki/Dragon_LNG_Terminal;Dragon LNG Terminal;;;"Ancala Partners [50.00%]; Shell [50.00%]";"Ancala Partners [50.00%]; Shell [50.00%]";Operating;2009;;;;Import;5.6;mtpa;5.6;Waterston;Milford Haven, Pembrokeshire;Wales;51.70453;-4.99774;exact;;;;;;
T0552;0;T055200;Chile;Latin America and the Caribbean;https://www.gem.wiki/Colbun_FLNG_Terminal;Colbun FLNG Terminal;;Terminal de GNL Colbún;"AES Corporation [unknown %]; Colbún S.A. [unknown %]";"AES Corporation [unknown %]; Colbún S.A. [unknown %]";Cancelled;;;;;Import;1.5;mtpa;1.5;Bay of Quintero;;Valparaíso;-32.783333;-71.533333;approximate;yes;;;Terminal de GNL Colbún;;https://www.gem.wiki/Terminal_de_GNL_Colb%C3%BAn
T0553;0;T055300;United Kingdom;Europe;https://www.gem.wiki/Grain_LNG_Terminal;Grain LNG Terminal;;;National Grid [100.00%];National Grid [100.00%];Operating;2005;;;;Import;14.3;mtpa;14.3;Isle of Grain;;Kent;51.45107;0.67987;exact;;;;;;
T0553;1;T055301;United Kingdom;Europe;https://www.gem.wiki/Grain_LNG_Terminal;Grain LNG Terminal;Expansion;;Grain LNG [100.00%];National Grid [100.00%];Proposed;2025;;;;Import;3.8;mtpa;3.8;Isle of Grain;;Kent;51.45107;0.67987;exact;;;;;;
T0554;0;T055400;Chile;Latin America and the Caribbean;https://www.gem.wiki/Gas_Atacama_FLNG_Terminal;Gas Atacama FLNG Terminal;;Terminal de FLNG de Gas Atacama;Gas Atacama [100.00%];Gas Atacama [100.00%];Cancelled;2019;;;;Import;1.4;mtpa;1.4;Mejillones;;Antofagasta;-23.1;-70.45;approximate;yes;;;Terminal de FLNG de Gas Atacama;;https://www.gem.wiki/Terminal_de_FLNG_de_Gas_Atacama
T0555;0;T055500;United Kingdom;Europe;https://www.gem.wiki/Port_Meridian_FLNG_Terminal;Port Meridian FLNG Terminal;;;InfraStrata [100.00%];InfraStrata [100.00%];Cancelled;2024;;;;Import;6;mtpa;6;Fylde;Lancashire;North West;53.837;-2.861;approximate;yes;Pre-FID;;;;
T0556;0;T055600;Chile;Latin America and the Caribbean;https://www.gem.wiki/Mejillones_LNG_Terminal;Mejillones LNG Terminal;;;"Engie [63.00%]; Ameris Capital [37.00%]";"Engie [63.00%]; Ameris Capital [37.00%]";Operating;2010;;;;Import;1.5;mtpa;1.5;Mejillones;;Antofagasta;-23.058828;-70.366058;exact;;;;Terminal de GNL Mejillones;Mejillones power station, Tocopilla power station;https://www.gem.wiki/Terminal_de_GNL_Mejillones
T0557;0;T055700;United Kingdom;Europe;https://www.gem.wiki/South_Hook_LNG_Terminal;South Hook LNG Terminal;;;"QatarEnergy [67.50%]; ExxonMobil [24.15%]; TotalEnergies [8.35%]";"QatarEnergy [67.50%]; ExxonMobil [24.15%]; TotalEnergies [8.35%]";Operating;2009;;;;Import;15.4;mtpa;15.4;Milford Haven;Pembrokeshire;Wales;51.7152;-5.07627;exact;;;;;;
T0558;0;T055800;Chile;Latin America and the Caribbean;https://www.gem.wiki/Penco_Lirqu%C3%A9n_FSRU;Penco Lirquén FSRU;;Octopus LNG Terminal;"Biobiogenera [50.00%]; Cheniere Energy [50.00%]";"Biobiogenera [50.00%]; Cheniere Energy [50.00%]";Shelved;;;;;Import;2.7;mtpa;2.7;Concepción Bay;Bulnes;Biobío region (VIII);-36.683333;-73.033333;approximate;yes;;;FSRU Penco Lirquén;El Campesino power station;https://www.gem.wiki/FSRU_Penco_Lirqu%C3%A9n
T0559;0;T055900;United Kingdom;Europe;https://www.gem.wiki/Teesside_GasPort_FSRU;Teesside GasPort FSRU;;;Trafigura [100.00%];Trafigura [100.00%];Retired;2007;;;2015;Import;3;mtpa;3;Middlesbrough;;;54.57423;-1.23496;exact;yes;;;;;
T0559;1;T055901;United Kingdom;Europe;https://www.gem.wiki/Teesside_GasPort_FSRU;Teesside GasPort FSRU;Recommissioned Project;;Trafigura [100.00%];Trafigura [100.00%];Proposed;;;;;Import;6;bcm/y;4.41;Middlesbrough;;;54.57423;-1.23496;exact;yes;;;;;
T0560;0;T056000;Chile;Latin America and the Caribbean;https://www.gem.wiki/Quintero_LNG_Terminal;Quintero LNG Terminal;;;"EIG Global Energy Partners [40.00%]; Fluxys [40.00%]; ENAP [20.00%]";"EIG Global Energy Partners [40.00%]; Fluxys [40.00%]; ENAP [20.00%]";Operating;2010;;;;Import;5.48;bcm/y;4.03;Bay of Quintero;;Valparaíso;-32.783333;-71.533333;approximate;;;;Terminal de GNL Quintero;;https://www.gem.wiki/Terminal_GNL_Quintero
T0560;1;T056001;Chile;Latin America and the Caribbean;https://www.gem.wiki/Quintero_LNG_Terminal;Quintero LNG Terminal;Expansion;;"EIG Global Energy Partners [40.00%]; Fluxys [40.00%]; ENAP [20.00%]";"EIG Global Energy Partners [40.00%]; Fluxys [40.00%]; ENAP [20.00%]";Cancelled;2021;;;;Import;1.83;bcm/y;1.35;Bay of Quintero;;Valparaíso;-32.783333;-71.533333;approximate;;;;Terminal de GNL Quintero;;https://www.gem.wiki/Terminal_GNL_Quintero
T0561;0;T056100;Ukraine;Europe;https://www.gem.wiki/Black_Sea_LNG_Terminal;Ukraine LNG Terminal;;Black Sea LNG Terminal, Odessa LNG Terminal;Government of Ukraine [100.00%];Government of Ukraine [100.00%];Cancelled;;;;;Import;7.3;mtpa;7.3;Yuzhnyi Port;;Odessa Oblast;46.623611;31.101111;approximate;yes;Pre-FID;;;;
T0562;0;T056200;Colombia;Latin America and the Caribbean;https://www.gem.wiki/Cartagena_FSRU_(Colombia);Cartagena FSRU (Colombia);;;Sociedad Portuaria El Cayao (SPEC) [200.00%];"Promigas [51.00%]; Vopak [49.00%]";Operating;2016;;;;Import;3.8;mtpa;3.8;Cartagena;;Bolivar;10.4;-75.5;approximate;yes;;;FSRU de Cartagena (Colombia);Termobarranquilla power station, Termocandelaria power station, Termo Flores power station;https://www.gem.wiki/FSRU_de_Cartagena_(Colombia)
T0563;1;T056301;Colombia;Latin America and the Caribbean;https://www.gem.wiki/Colombia_FLNG_Terminal;Colombia FLNG Terminal;;Caribbean FLNG;EXMAR Group [100.00%];EXMAR Group [100.00%];Cancelled;;;;;Export;0.5;mtpa;0.5;Barranquilla;Barranquilla;;10.963889;-74.796389;approximate;yes;;;Terminal de GNL Colombia;;https://www.gem.wiki/Terminal_de_GNL_Colombia
T0564;0;T056400;Colombia;Latin America and the Caribbean;https://www.gem.wiki/El_Viajano_Altenesol_LNG_Terminal;El Viajano Altenesol LNG Terminal;;Nataly 1 LNG, Terminal de GNL El Viajano Altenesol;IAHL Corporation [100.00%];IAHL Corporation [100.00%];Cancelled;;;;;Import;;;--;El Viajano;;Cordoba;8.75;-75.883333;approximate;;;;Terminal de GNL El Viajano Altenesol;;https://www.gem.wiki/Terminal_de_GNL_El_Viajano_Altenesol
T0566;0;T056600;Dominican Republic;Latin America and the Caribbean;https://www.gem.wiki/Andr%C3%A9s_LNG_Terminal;Andrés LNG Terminal;;AES Sparrow Point LNG;AES Corporation [100.00%];AES Corporation [100.00%];Operating;2003;;;;Import;1.9;mtpa;1.9;Andres;Boca Chica;Santo Domingo;18.406993;-69.628234;approximate;;;;Terminal de GNL de Andrés;Andrés power station, Los Mina power station, Quisqueya 1 & 2 power stations, San Pedro de Macoris power station;https://www.gem.wiki/Terminal_de_GNL_de_Andr%C3%A9s
T0567;0;T056700;Dominican Republic;Latin America and the Caribbean;https://www.gem.wiki/San_Pedro_de_Macoris_LNG_Terminal;San Pedro de Macoris LNG Terminal;;;"BW Group [unknown %]; InterEnergy Holdings [unknown %]";"BW Group [unknown %]; InterEnergy Holdings [unknown %]";Cancelled;;;;;Import;1;mtpa;1;San Pedro Macorís;;San Pedro Macorís;18.45;-69.3;approximate;;;;Terminal de GNL de San Pedro de Macorís;;https://www.gem.wiki/Terminal_de_GNL_de_San_Pedro_de_Macor%C3%ADs
T0568;0;T056800;El Salvador;Latin America and the Caribbean;https://www.gem.wiki/El_Salvador_FSRU;El Salvador FSRU;;Unidad Flotante de Almacenamiento y Regasificación (UFAR) El Salvador;Cutuco Energy [100.00%];Cutuco Energy [100.00%];Cancelled;;;;;Import;0.5;mtpa;0.5;Port of La Union;La Unión;La Unión;13.336944;-87.843889;approximate;yes;;;Unidad Flotante de Almacenamiento y Regasificación (UFAR) El Salvador;;https://www.gem.wiki/Unidad_Flotante_de_Almacenamiento_y_Regasificaci%C3%B3n_(UFAR)_El_Salvador
T0570;0;T057000;Mexico;North America;https://www.gem.wiki/Altamira_LNG_Terminal;Altamira LNG Terminal;;;"Vopak [60.00%]; Enagás [40.00%]";"Vopak [60.00%]; Enagás [40.00%]";Operating;2006;;;;Import;5.7;mtpa;5.7;Altamira Port;Tampico;Tamaulipas;22.3375;-97.869444;approximate;;;;Terminal de GNL de Altamira;Altamira V power station;https://www.gem.wiki/Terminal_de_GNL_de_Altamira
T0572;0;T057200;Mexico;North America;https://www.gem.wiki/Lazaro_Cardenas_LNG_Terminal;Lazaro Cardenas LNG Terminal;;Terminal de GNL Lázaro Cárdenas;Repsol [100.00%];Repsol [100.00%];Cancelled;;;;;Import;3.8;mtpa;3.8;Port of Lázaro Cárdenas;Lázaro Cárdenas;Michoacán;17.927;-102.169;approximate;;;;Terminal de GNL Lázaro Cárdenas;;https://www.gem.wiki/Terminal_de_GNL_L%C3%A1zaro_C%C3%A1rdenas
T0573;0;T057300;Mexico;North America;https://www.gem.wiki/Manzanillo_LNG_Terminal;Manzanillo LNG Terminal;;Terminal KMS;"Mitsui Group [37.50%]; Samsung [37.50%]; KOGAS [25.00%]";"Mitsui Group [37.50%]; Samsung [37.50%]; KOGAS [25.00%]";Operating;2012;;;;Import;3.8;mtpa;3.8;Manzanillo;Manzanillo;Colima;19.052222;-104.315833;approximate;;;;Terminal de GNL de Manzanillo;Manzanillo II power station;https://www.gem.wiki/Terminal_de_GNL_de_Manzanillo
T0574;0;T057400;Mexico;North America;https://www.gem.wiki/Progreso_LNG_Terminal;Progreso LNG Terminal;;;KOGAS [100.00%];KOGAS [100.00%];Cancelled;;;;;Import;5.1;mtpa;5.1;Progreso;;Yucatan;21.28;-89.67;approximate;;;;Terminal de GNL de Progreso;;https://www.gem.wiki/Terminal_de_GNL_de_Progreso
T0575;0;T057500;Panama;Latin America and the Caribbean;https://www.gem.wiki/Colon_LNG_Terminal;Costa Norte LNG Terminal;;AES Colón LNG Terminal;AES Corporation [100.00%];AES Corporation [100.00%];Operating;2018;;;;Import;1.5;mtpa;1.5;Colon;;Colon;9.357222;-79.898611;approximate;;;;Terminal de GNL de Colón;AES Colón power station, Gatún power station;https://www.gem.wiki/Terminal_de_GNL_de_Col%C3%B3n
T0576;1;T057601;Peru;Latin America and the Caribbean;https://www.gem.wiki/Peru_LNG_Terminal;Peru LNG Terminal;;Camisea LNG;"Hunt Oil Company [50.00%]; SK Group [20.00%]; Shell [20.00%]; Marubeni Corporation [10.00%]";"Hunt Oil Company [50.00%]; SK Group [20.00%]; Shell [20.00%]; Marubeni Corporation [10.00%]";Operating;2010;;;;Export;4.45;mtpa;4.45;Pampa Melchorita, Lima;;Ica;-13.2451;-76.297;exact;;;;Terminal Perú LNG;;https://www.gem.wiki/Terminal_Per%C3%BA_LNG
T0577;0;T057700;United States;North America;https://www.gem.wiki/Aguirre_GasPort_FSRU;Aguirre GasPort FSRU;;;Excelerate Energy [100.00%];Excelerate Energy [100.00%];Cancelled;;;;;Import;3.8;mtpa;3.8;Guayama;;Guayama;17.974167;-66.11;approximate;yes;;;;;
T0578;0;T057800;United States;North America;https://www.gem.wiki/Penuelas_LNG_Terminal;Penuelas LNG Terminal;;Panuelas LNG Terminal;"Naturgy Energy Group [47.50%]; Engie [35.00%]; Mitsui Group [15.00%]; OCO Partners [2.50%]";"Naturgy Energy Group [47.50%]; Engie [35.00%]; Mitsui Group [15.00%]; OCO Partners [2.50%]";Operating;2000;;;;Import;2;mtpa;2;Punta Guayanilla;;Penuelas;18.059444;-66.7225;approximate;;;;;;
T0579;1;T057901;Trinidad and Tobago;Latin America and the Caribbean;https://www.gem.wiki/Atlantic_LNG_Terminal;Atlantic LNG Terminal;T1;;"Shell [46.00%]; BP [34.00%]; Chinese Investment Corporation [10.00%]; NGC Trinidad [10.00%]";"Shell [46.00%]; BP [34.00%]; Chinese Investment Corporation [10.00%]; NGC Trinidad [10.00%]";Mothballed;1999;;;2020;Export;3.3;mtpa;3.3;Point Fortin bor;;;10.18106;-61.69189;exact;;;;Terminal de GNL Atlantic;;https://www.gem.wiki/Terminal_de_GNL_Atlantic
T0579;2;T057902;Trinidad and Tobago;Latin America and the Caribbean;https://www.gem.wiki/Atlantic_LNG_Terminal;Atlantic LNG Terminal;T2;;"Shell [57.50%]; BP [42.50%]";"Shell [57.50%]; BP [42.50%]";Operating;2002;;;;Export;3.4;mtpa;3.4;Point Fortin bor;;;10.18106;-61.69189;exact;;;;Terminal de GNL Atlantic;;https://www.gem.wiki/Terminal_de_GNL_Atlantic
T0579;3;T057903;Trinidad and Tobago;Latin America and the Caribbean;https://www.gem.wiki/Atlantic_LNG_Terminal;Atlantic LNG Terminal;T3;;"Shell [57.50%]; BP [42.50%]";"Shell [57.50%]; BP [42.50%]";Operating;2003;;;;Export;3.4;mtpa;3.4;Point Fortin bor;;;10.18106;-61.69189;exact;;;;Terminal de GNL Atlantic;;https://www.gem.wiki/Terminal_de_GNL_Atlantic
T0579;4;T057904;Trinidad and Tobago;Latin America and the Caribbean;https://www.gem.wiki/Atlantic_LNG_Terminal;Atlantic LNG Terminal;T4;;"Shell [51.10%]; BP [37.80%]; NGC Trinidad [11.10%]";"Shell [51.10%]; BP [37.80%]; NGC Trinidad [11.10%]";Operating;2007;;;;Export;5.2;mtpa;5.2;Point Fortin bor;;;10.18106;-61.69189;exact;;;;Terminal de GNL Atlantic;;https://www.gem.wiki/Terminal_de_GNL_Atlantic
T0579;5;T057905;Trinidad and Tobago;Latin America and the Caribbean;https://www.gem.wiki/Atlantic_LNG_Terminal;Atlantic LNG Terminal;T5;;"BP [37.80%]; BG Group [28.90%]; Repsol [22.20%]; The National Gas Company of Trinidad and Tobago [11.10%]";"BP [37.80%]; BG Group [28.90%]; Repsol [22.20%]; The National Gas Company of Trinidad and Tobago [11.10%]";Cancelled;;;;;Export;;;--;Point Fortin bor;;;10.18106;-61.69189;exact;;;;Terminal de GNL Atlantic;;https://www.gem.wiki/Terminal_de_GNL_Atlantic
T0580;0;T058000;Uruguay;Latin America and the Caribbean;https://www.gem.wiki/GNL_Del_Plata_FSRU;GNL Del Plata FSRU;;Montevideo LNG Terminal, FSRU de GNL del Plata;MOL Group [100.00%];MOL Group [100.00%];Cancelled;;;;;Import;0.1;mtpa;0.1;Punta Sayago;;Montevideo;-34.883611;-56.181944;approximate;yes;;;FSRU de GNL del Plata;;https://www.gem.wiki/FSRU_de_GNL_del_Plata
T0581;0;T058100;Bahrain;Middle East and North Africa;https://www.gem.wiki/Bahrain_Hidd_FLNG_Terminal;Bahrain Hidd FLNG Terminal;;Bahrain Spirit;"Nogaholding [30.00%]; Teekay [30.00%]; Gulf Investment Corporation [20.00%]; Samsung [20.00%]";"Nogaholding [30.00%]; Teekay [30.00%]; Gulf Investment Corporation [20.00%]; Samsung [20.00%]";Operating;2019;;;;Import;6;mtpa;6;Al Hidd;Hidd Industrial area;Muharraq Island;26.25;50.65;approximate;yes;;;;;
T0582;0;T058200;Bahrain;Middle East and North Africa;https://www.gem.wiki/BAPCO_Bahrain_LNG_Terminal;BAPCO Bahrain LNG Terminal;;;Bahrain Petroleum Company [100.00%];Bahrain Petroleum Company [100.00%];Operating;2020;;;;Import;3;mtpa;3;Khalifa bin Salman Port;Hidd Industrial area;Muharraq Island;26.1849042;50.733976;exact;;;;;;
T0583;1;T058301;Iran;Middle East and North Africa;https://www.gem.wiki/Iran_NIOC_LNG_Terminal;Iran NIOC LNG Terminal;T1;;"Saving, Welfare, & Pension Funds of Petroleum Industry [50.00%]; National Iranian Oil Company [49.00%]; Petroleum Industry Pension Fund [1.00%]";"Saving, Welfare, & Pension Funds of Petroleum Industry [50.00%]; National Iranian Oil Company [49.00%]; Petroleum Industry Pension Fund [1.00%]";Cancelled;;;;;Export;5.4;mtpa;5.4;Tombak Port;Asaluyeh County;Bushehr Province;27.476111;52.6075;approximate;;Pre-FID;;;;
T0583;2;T058302;Iran;Middle East and North Africa;https://www.gem.wiki/Iran_NIOC_LNG_Terminal;Iran NIOC LNG Terminal;T2;;"Saving, Welfare, & Pension Funds of Petroleum Industry [50.00%]; National Iranian Oil Company [49.00%]; Petroleum Industry Pension Fund [1.00%]";"Saving, Welfare, & Pension Funds of Petroleum Industry [50.00%]; National Iranian Oil Company [49.00%]; Petroleum Industry Pension Fund [1.00%]";Cancelled;;;;;Export;5.4;mtpa;5.4;Tombak Port;Asaluyeh County;Bushehr Province;27.476111;52.6075;approximate;;Pre-FID;;;;
T0584;1;T058401;Iran;Middle East and North Africa;https://www.gem.wiki/North_Pars_LNG_Terminal;North Pars LNG Terminal;T1;;QatarEnergy [100.00%];QatarEnergy [100.00%];Cancelled;;;;;Export;8;mtpa;8;South Pars gas field;;Perian Gulf;26.619125;52.067964;approximate;;Pre-FID;;;;
T0584;2;T058402;Iran;Middle East and North Africa;https://www.gem.wiki/North_Pars_LNG_Terminal;North Pars LNG Terminal;T2;;QatarEnergy [100.00%];QatarEnergy [100.00%];Cancelled;;;;;Export;8;mtpa;8;South Pars gas field;;Perian Gulf;26.619125;52.067964;approximate;;Pre-FID;;;;
T0584;3;T058403;Iran;Middle East and North Africa;https://www.gem.wiki/North_Pars_LNG_Terminal;North Pars LNG Terminal;T3;;QatarEnergy [100.00%];QatarEnergy [100.00%];Cancelled;;;;;Export;8;mtpa;8;South Pars gas field;;Perian Gulf;26.619125;52.067964;approximate;;Pre-FID;;;;
T0584;4;T058404;Iran;Middle East and North Africa;https://www.gem.wiki/North_Pars_LNG_Terminal;North Pars LNG Terminal;T4;;QatarEnergy [100.00%];QatarEnergy [100.00%];Cancelled;;;;;Export;8;mtpa;8;South Pars gas field;;Perian Gulf;26.619125;52.067964;approximate;;Pre-FID;;;;
T0585;1;T058501;Iran;Middle East and North Africa;https://www.gem.wiki/Kangan_LNG_Terminal;Kangan LNG Terminal;;Persian AMG LNG Terminal;MahTaab Parto Kangan LNG Co [100.00%];Arian MahTaab Gostar Company [100.00%];Cancelled;2024;;;Presumed;Export;2;mtpa;2;Tombak Port;Asaluyeh County;Bushehr Province;27.476111;52.6075;approximate;;Pre-FID;;;;
T0586;1;T058601;Iran;Middle East and North Africa;https://www.gem.wiki/Persian_NIOC_LNG_Terminal;Persian NIOC LNG Terminal;T1;;Iranian Gas Exporting Company [100.00%];Iranian Gas Exporting Company [100.00%];Cancelled;;;;;Export;8;mtpa;8;Tombak Port;Asaluyeh County;Bushehr Province;27.476111;52.6075;approximate;;Pre-FID;;;;
T0586;2;T058602;Iran;Middle East and North Africa;https://www.gem.wiki/Persian_NIOC_LNG_Terminal;Persian NIOC LNG Terminal;T2;;Iranian Gas Exporting Company [100.00%];Iranian Gas Exporting Company [100.00%];Cancelled;;;;;Export;8;mtpa;8;Tombak Port;Asaluyeh County;Bushehr Province;27.476111;52.6075;approximate;;Pre-FID;;;;
T0587;1;T058701;Iran;Middle East and North Africa;https://www.gem.wiki/Iran_FLNG;Iran FLNG Terminal;;;EXMAR Group [100.00%];EXMAR Group [100.00%];Cancelled;;;;;Export;0.5;mtpa;0.5;Kharg Island;;;29.235481;50.31;approximate;yes;Pre-FID;;;;
T0588;1;T058801;Israel;Middle East and North Africa;https://www.gem.wiki/Eilat_LNG_Terminal;Eilat LNG Terminal;;;"Eilat Ashkelon Pipeline Company [unknown %]; Kinder Morgan [unknown %]";"Eilat Ashkelon Pipeline Company [unknown %]; Kinder Morgan [unknown %]";Cancelled;;;;;Export;5;mtpa;5;Eliat;Southern;;29.55;34.95;approximate;yes;;;;;
T0589;0;T058900;Israel;Middle East and North Africa;https://www.gem.wiki/Hadera_FSRU_Terminal;Hadera FSRU Terminal;;;Excelerate Energy [100.00%];Excelerate Energy [100.00%];Operating;2013;;;;Import;3.5;mtpa;3.5;Hadera;Haifa ;Sharon;32.45;34.916667;approximate;yes;;;;;
T0590;1;T059001;Israel;Middle East and North Africa;https://www.gem.wiki/Tamar_FLNG_Terminal;Tamar FLNG Terminal;;;"Isramco [28.75%]; Chevron [25.00%]; Delek Group [22.00%]; Tamar Petroleum [16.75%]; Dor Gas [4.00%]; Everest Infrastructure Partners [3.50%]";"Isramco [28.75%]; Chevron [25.00%]; Delek Group [22.00%]; Tamar Petroleum [16.75%]; Dor Gas [4.00%]; Everest Infrastructure Partners [3.50%]";Cancelled;;;;;Export;3;mtpa;3;Tamar;Eastern;;33.078333;33.951389;approximate;yes;Pre-FID;;;;
T0591;0;T059100;Jordan;Middle East and North Africa;https://www.gem.wiki/Aqaba_Jordan_FSRU;Aqaba Jordan FSRU;;;Isramco [100.00%];Isramco [100.00%];Operating;2015;;;;Import;3.8;mtpa;3.8;Aqaba Port;;Aqaba;29.3752527;34.9635687;exact;yes;;;;;
T0592;0;T059200;Kuwait;Middle East and North Africa;https://www.gem.wiki/Mina_Al-Ahmadi_LNG_Terminal;Mina Al-Ahmadi Explorer FSRU;;Mena Al-Ahmadi ;Excelerate Energy [100.00%];Excelerate Energy [100.00%];Idle;2009;;;2014;Import;3.8;mtpa;3.8;Al Ahmadi;;Al Ahmadi;29.083333;48.083333;approximate;yes;;;;;
T0592;1;T059201;Kuwait;Middle East and North Africa;https://www.gem.wiki/Mina_Al-Ahmadi_LNG_Terminal;Mina Al-Ahmadi Golar FSRU;;;Golar LNG Limited [100.00%];Golar LNG [100.00%];Operating;2014;;;;Import;5.8;mtpa;5.8;Al Ahmadi;;Al Ahmadi;29.083333;48.083333;approximate;yes;;;;;
T0593;1;T059301;Oman;Middle East and North Africa;https://www.gem.wiki/Oman_Qalhat_LNG_Terminal;Oman Qalhat LNG Terminal;T1;Port of Qalhat;"Government of Oman [51.00%]; Shell [30.00%]; TotalEnergies [5.50%]; Korea LNG [5.00%]; Mitsubishi [2.80%]; Mitsui Group [2.80%]; PTTEP [2.00%]; Itochu Corporation [0.90%]";"Government of Oman [51.00%]; Shell [30.00%]; TotalEnergies [5.50%]; Korea LNG [5.00%]; Mitsubishi [2.80%]; Mitsui Group [2.80%]; PTTEP [2.00%]; Itochu Corporation [0.90%]";Operating;1999;;;;Export;3.3;mtpa;3.3;Qalhat;;Ash Sharqiyah;22.6586;59.40748;exact;;;;;;
T0593;2;T059302;Oman;Middle East and North Africa;https://www.gem.wiki/Oman_Qalhat_LNG_Terminal;Oman Qalhat LNG Terminal;T2;Port of Qalhat;"Government of Oman [51.00%]; Shell [30.00%]; TotalEnergies [5.50%]; Korea LNG [5.00%]; Mitsubishi [2.80%]; Mitsui Group [2.80%]; PTTEP [2.00%]; Itochu Corporation [0.90%]";"Government of Oman [51.00%]; Shell [30.00%]; TotalEnergies [5.50%]; Korea LNG [5.00%]; Mitsubishi [2.80%]; Mitsui Group [2.80%]; PTTEP [2.00%]; Itochu Corporation [0.90%]";Operating;2000;;;;Export;3.3;mtpa;3.3;Qalhat;;Ash Sharqiyah;22.6586;59.40748;exact;;;;;;
T0593;3;T059303;Oman;Middle East and North Africa;https://www.gem.wiki/Oman_Qalhat_LNG_Terminal;Oman Qalhat LNG Terminal;T3;Port of Qalhat;"Government of Oman [65.60%]; Shell [11.00%]; Mitsubishi [4.00%]; Eni SpA [3.70%]; Naturgy Energy Group [3.70%]; Itochu Corporation [3.30%]; Osaka Gas [3.00%]; TotalEnergies [2.10%]; Korea LNG [1.90%]; Mitsui Group [1.00%]";"Government of Oman [65.60%]; Shell [11.00%]; Mitsubishi [4.00%]; Eni SpA [3.70%]; Naturgy Energy Group [3.70%]; Itochu Corporation [3.30%]; Osaka Gas [3.00%]; TotalEnergies [2.10%]; Korea LNG [1.90%]; Mitsui Group [1.00%]";Operating;2006;;;;Export;3.8;mtpa;3.8;Qalhat;;Ash Sharqiyah;22.6586;59.40748;exact;;;;;;
T0593;4;T059304;Oman;Middle East and North Africa;https://www.gem.wiki/Oman_Qalhat_LNG_Terminal;Oman Qalhat LNG Terminal;Debottlenecking Project;Port of Qalhat;"Government of Oman [51.00%]; Shell [30.00%]; TotalEnergies [5.50%]; Korea LNG [5.00%]; Mitsubishi [2.80%]; Mitsui Group [2.80%]; PTTEP [2.00%]; Itochu Corporation [0.90%]";"Government of Oman [51.00%]; Shell [30.00%]; TotalEnergies [5.50%]; Korea LNG [5.00%]; Mitsubishi [2.80%]; Mitsui Group [2.80%]; PTTEP [2.00%]; Itochu Corporation [0.90%]";Construction;2022;;;;Export;1;mtpa;1;Qalhat;;Ash Sharqiyah;22.6586;59.40748;exact;;;;;;
T0594;1;T059401;Qatar;Middle East and North Africa;https://www.gem.wiki/Qatargas_1_Ras_Laffan_LNG_Terminal;Qatargas 1 Ras Laffan LNG Terminal;T1;Qatargas 1 T1;QatarEnergy [100.00%];QatarEnergy [100.00%];Operating;1997;;;;Export;3.3;mtpa;3.3;Ras Laffan Industrial City;;Al Khawr;25.9146;51.5564;exact;;;;;;
T0594;2;T059402;Qatar;Middle East and North Africa;https://www.gem.wiki/Qatargas_1_Ras_Laffan_LNG_Terminal;Qatargas 1 Ras Laffan LNG Terminal;T2;Qatargas 1 T2;QatarEnergy [100.00%];QatarEnergy [100.00%];Operating;1997;;;;Export;3.3;mtpa;3.3;Ras Laffan Industrial City;;Al Khawr;25.9146;51.5564;exact;;;;;;
T0594;3;T059403;Qatar;Middle East and North Africa;https://www.gem.wiki/Qatargas_1_Ras_Laffan_LNG_Terminal;Qatargas 1 Ras Laffan LNG Terminal;T3;Qatargas 1 T3;QatarEnergy [100.00%];QatarEnergy [100.00%];Operating;1998;;;;Export;3.3;mtpa;3.3;Ras Laffan Industrial City;;Al Khawr;25.9146;51.5564;exact;;;;;;
T0595;1;T059501;Qatar;Middle East and North Africa;https://www.gem.wiki/Qatargas_2_Ras_Laffan_LNG_Terminal;Qatargas 2 Ras Laffan LNG Terminal;T1;Qatargas 2 T1;"QatarEnergy [70.00%]; ExxonMobil [30.00%]";"QatarEnergy [70.00%]; ExxonMobil [30.00%]";Operating;2009;;;;Export;7.8;mtpa;7.8;Ras Laffan Industrial City;;Al Khawr;25.9107;51.5591;exact;;;;;;
